Gene_name	TranscriptID	Chromosome	Transcript_length	GC_Content	GC_Stretch	Missing_exon	Deleted_exon	TOGA_status
SNX22	XM_031955409.1	NC_045427.1	537	54.38	3.76315789473684	No	No	I
GNPDA1	XM_031953461.1	NC_045427.1	1083	45.52	3.6304347826087	No	No	UL
CDCA4	XM_031952995.1	NC_045427.1	873	36.77	3.26315789473684	No	No	I
PRIMA1	XM_031952329.1	NC_045427.1	477	49.69	3.5	No	No	I
EDC3	XM_031956600.1	NC_045427.1	1419	49.61	3.64	No	No	UL
FAM53C	XM_031953346.1	NC_045427.1	1179	56.15	3.82352941176471	No	No	I
RAPGEF6	XM_031953076.1	NC_045427.1	4764	40.62	3.40157480314961	No	No	I
SIX6	XM_003759319.1	NC_045427.1	741	56.95	4.10526315789474	No	No	I
SMOC1	XM_023502439.2	NC_045427.1	1365	50.70	3.84375	No	No	I
ZNF831	XM_012539668.2	NC_045427.1	5385	53.00	3.85163204747774	No	No	I
RUFY1	XM_031953532.1	NC_045427.1	2124	45.10	4.53947368421053	No	No	I
STXBP1	XM_003757363.4	NC_045427.1	1785	44.54	3.40909090909091	Yes	No	PI
CLBA1	XM_031953123.1	NC_045427.1	873	49.03	4.10204081632653	No	No	I
RSPO4	XM_031949321.1	NC_045427.1	630	55.08	3.83720930232558	No	No	I
CUEDC2	XM_031955758.1	NC_045427.1	873	50.52	3.57142857142857	No	No	I
LOC100930478	XM_031950665.1	NC_045427.1	2745	50.89	3.65384615384615	No	No	I
FAM13B	XM_031953315.1	NC_045427.1	2931	39.61	3.29577464788732	No	No	I
XPO1	XM_031950532.1	NC_045427.1	3216	37.06	3.30769230769231	No	No	I
ARNT2	XM_003755494.4	NC_045427.1	2151	47.61	3.42592592592593	Yes	No	I
RPL13	XM_003758487.4	NC_045427.1	636	50.94	4.05263157894737	No	No	I
C2H2orf68	XM_031949783.1	NC_045427.1	546	60.07	4.92105263157895	Yes	No	PI
SPTB	XM_023502855.2	NC_045427.1	6960	50.42	3.7843137254902	No	No	UL
SH3RF2	XM_012551856.2	NC_045427.1	1812	45.70	3.5	No	No	I
MARVELD3	XM_031950014.1	NC_045427.1	1401	60.81	4.61016949152542	No	No	I
KCNQ2	XM_031951776.1	NC_045427.1	2622	53.24	4.18881118881119	Yes	No	PI
SAR1B	XM_012549702.3	NC_045427.1	597	39.87	3.10526315789474	No	No	I
RANBP10	XM_031950249.1	NC_045427.1	1833	52.81	4.05769230769231	No	No	I
CNOT1	XM_031949947.1	NC_045427.1	7143	46.94	3.64485981308411	No	No	I
ENTPD1	XM_031956157.1	NC_045427.1	1344	46.88	3.66071428571429	No	No	I
CCDC85C	XM_031953287.1	NC_045427.1	1158	59.93	5.13846153846154	No	No	I
FOXA2	XM_031951031.1	NC_045427.1	1383	57.41	3.94782608695652	Yes	No	I
ZFAND4	XM_031956715.1	NC_045427.1	1977	42.13	3.31944444444444	No	No	I
RIN2	XM_023494867.2	NC_045427.1	2688	46.58	3.64035087719298	No	No	I
KIAA0586	XM_031952652.1	NC_045427.1	4662	38.40	3.47872340425532	No	No	I
ZBTB46	XM_031951793.1	NC_045427.1	2079	45.79	3.9875	No	No	I
SLC12A6	XM_031952020.1	NC_045427.1	3303	47.44	3.75949367088608	No	No	I
NDRG2	XM_031954980.1	NC_045427.1	1110	50.72	3.7037037037037	No	No	I
ALAD	XM_031954659.1	NC_045427.1	936	54.59	3.81538461538462	No	No	I
TMED9	XM_003756879.3	NC_045427.1	729	55.42	4.5609756097561	No	No	I
RHCG	XM_003755550.2	NC_045427.1	1380	50.07	3.64	No	No	I
ATP6V0E1	XM_003756830.4	NC_045427.1	246	46.34	4.09090909090909	No	No	I
NRXN1	XM_031957199.1	NC_045427.1	1461	53.18	4.5	Yes	No	PI
KRCC1	XM_023495261.2	NC_045427.1	1602	50.81	3.9375	No	No	I
IRF9	XM_023499538.2	NC_045427.1	1308	51.53	3.75	No	No	I
LOC116421638	XM_031953420.1	NC_045427.1	2349	46.66	3.67021276595745	Yes	No	M
GDAP1L1	XM_003757719.4	NC_045427.1	1104	53.17	3.82191780821918	No	No	I
GREB1	XM_031950667.1	NC_045427.1	5856	45.13	3.64545454545455	No	No	I
PPP2R5C	XM_031953235.1	NC_045427.1	1590	37.36	3.41463414634146	No	No	I
TNFRSF6B	XM_031951808.1	NC_045427.1	909	53.36	3.58333333333333	No	No	I
CPEB4	XM_023506371.2	NC_045427.1	1947	45.71	3.83823529411765	No	No	I
DERPC	XM_031950091.1	NC_045427.1	2013	56.09	3.98581560283688	No	No	I
TCF7L2	XM_012541087.3	NC_045427.1	1875	51.31	3.96330275229358	No	No	I
ESRRB	XM_012547859.2	NC_045427.1	1299	55.04	3.83908045977011	No	No	I
LOC100913369	XM_003756262.4	NC_045427.1	1443	58.49	4.78095238095238	No	No	I
ALLC	XM_023494649.2	NC_045427.1	1263	41.81	3.63888888888889	No	No	I
DNAJC27	XM_031951445.1	NC_045427.1	822	42.21	3.33333333333333	Yes	No	PI
KIFC3	XM_031949920.1	NC_045427.1	2253	56.28	4.18791946308725	No	No	I
CDC26	XM_031954666.1	NC_045427.1	258	46.90	3.53846153846154	No	No	I
ATP5F1E	XM_012539662.3	NC_045427.1	285	51.58	4.23529411764706	No	No	UL
LTBP1	XM_031951252.1	NC_045427.1	5217	46.41	3.79292929292929	No	No	I
TUBB1	XM_031951696.1	NC_045427.1	1188	43.86	3.75555555555556	No	No	I
CSGALNACT1	XM_031950813.1	NC_045427.1	1584	52.65	4.15909090909091	Yes	No	PI
CCPG1	XM_031955237.1	NC_045427.1	2571	37.77	3.43333333333333	No	No	I
PCK1	XM_003757664.4	NC_045427.1	1869	51.10	4.10280373831776	No	No	I
EIF2S2	XM_031953877.1	NC_045427.1	1002	40.22	3.5	No	No	I
CCSER2	XM_031956726.1	NC_045427.1	3168	40.12	3.41666666666667	No	No	I
LOC100920674	XM_023498723.2	NC_045427.1	906	38.52	3.39130434782609	Yes	No	I
VPS13C	XM_031955446.1	NC_045427.1	10800	37.40	3.39043824701195	Yes	No	I
FAM193B	XM_031953757.1	NC_045427.1	2382	55.08	3.88079470198675	No	No	I
SENP8	XM_031956326.1	NC_045427.1	639	43.04	3.5	No	No	I
PCGF5	XM_031956024.1	NC_045427.1	768	39.06	3.52631578947368	No	No	I
RBM23	XM_031955029.1	NC_045427.1	1356	56.27	4.01030927835052	No	No	I
BLNK	XM_012540518.3	NC_045427.1	1461	44.76	3.58490566037736	No	No	I
GHITM	XM_012539801.3	NC_045427.1	1047	46.13	3.56862745098039	No	No	I
MAPKAP1	XM_031954300.1	NC_045427.1	1569	46.14	3.41269841269841	No	No	I
AGBL5	XM_031951383.1	NC_045427.1	2274	53.03	3.96992481203007	Yes	No	PI
REM1	XM_003757023.4	NC_045427.1	891	54.77	3.7741935483871	No	No	I
DKK1	XM_031956967.1	NC_045427.1	858	62.94	5.61016949152542	No	No	I
ERH	XM_031952805.1	NC_045427.1	444	44.82	3.7	No	No	I
PBLD	XM_012549755.3	NC_045427.1	846	51.30	3.9375	No	Yes	I
MOK	XM_031953225.1	NC_045427.1	936	41.56	3.45454545454545	No	No	I
FUOM	XM_031956679.1	NC_045427.1	492	48.37	3.65217391304348	No	No	I
OST4	XM_003767086.4	NC_045427.1	333	57.66	4.54166666666667	No	No	L
USP54	XM_031956496.1	NC_045427.1	5127	51.06	3.75	Yes	No	PI
RMND5A	XM_031949805.1	NC_045427.1	1128	48.23	3.87272727272727	No	No	I
C2H9orf78	XM_003757400.4	NC_045427.1	864	45.49	3.88888888888889	No	No	I
LOC100921194	XM_023494186.2	NC_045427.1	492	56.50	3.94444444444444	No	No	UL
USP3	XM_023497770.2	NC_045427.1	1308	41.21	3.60975609756098	No	No	I
LOC100914875	XM_003759199.1	NC_045427.1	942	41.30	3.38709677419355	No	No	I
LOC100926346	XM_031953438.1	NC_045427.1	2796	50.43	3.75903614457831	No	No	I
SH3RF2	XM_003756699.3	NC_045427.1	2190	46.26	3.47872340425532	No	No	I
NR6A1	XM_031954287.1	NC_045427.1	1458	51.10	4.19178082191781	No	No	I
IER5L	XM_031954792.1	NC_045427.1	1200	67.33	5.8	No	No	I
SPTBN1	XM_031950477.1	NC_045427.1	6465	47.72	3.51557093425606	No	No	I
UGP2	XM_023494916.2	NC_045427.1	1566	40.74	3.62745098039216	No	No	I
CDCA4	XM_031953000.1	NC_045427.1	873	36.77	3.26315789473684	No	No	I
SMNDC1	XM_003755390.4	NC_045427.1	717	40.31	3.16666666666667	No	No	I
LOC100928248	XM_031954451.1	NC_045427.1	1218	43.10	3.5625	No	No	I
GPHN	XM_031952745.1	NC_045427.1	2376	47.56	3.5188679245283	No	No	I
DBN1	XM_031953763.1	NC_045427.1	2043	57.76	4.03496503496504	Yes	No	PI
NKAIN4	XM_012539623.3	NC_045427.1	627	48.33	3.74074074074074	No	No	I
MAPRE3	XM_031951405.1	NC_045427.1	801	49.56	3.75609756097561	Yes	No	PI
TXNL4B	XM_003758540.4	NC_045427.1	450	40.44	3.66666666666667	No	No	I
ASB3	XM_012540220.3	NC_045427.1	1359	40.47	3.48648648648649	No	No	I
LAPTM4A	XM_003758736.3	NC_045427.1	693	57.72	4.25531914893617	Yes	No	M
LOC105750863	XM_031953592.1	NC_045427.1	981	40.77	3.5	No	No	I
SPTBN1	XM_012540218.3	NC_045427.1	7050	47.63	3.5202492211838	No	No	I
TCF7L2	XM_023495854.2	NC_045427.1	1398	48.86	3.77941176470588	No	No	I
MAN2C1	XM_031956580.1	NC_045427.1	2979	52.67	3.82777777777778	No	No	I
SRSF5	XM_003756382.3	NC_045427.1	801	44.57	3.83870967741935	No	No	I
NOTCH1	XM_031954941.1	NC_045427.1	7614	54.16	3.87829614604462	Yes	No	PI
ZBTB1	XM_031952704.1	NC_045427.1	2142	37.86	3.54166666666667	Yes	No	M
KATNB1	XM_031949923.1	NC_045427.1	1974	57.80	4.07746478873239	Yes	No	PI
TCOF1	XM_031953523.1	NC_045427.1	5361	50.70	3.69178082191781	No	No	I
FBXO33	XM_031952965.1	NC_045427.1	1566	53.00	4.81395348837209	No	No	I
ZNF341	XM_031953870.1	NC_045427.1	2037	56.31	4.12592592592593	Yes	No	PI
FAF2	XM_031953723.1	NC_045427.1	1383	46.85	3.70769230769231	No	No	I
TTC7A	XM_031950436.1	NC_045427.1	2499	55.58	3.9748427672956	Yes	No	PI
ALKAL2	XM_003757908.3	NC_045427.1	459	42.05	3.66666666666667	No	No	I
NPY4R2	XM_031956301.1	NC_045427.1	1122	43.32	3.4375	No	No	I
ZNF638	XM_031949722.1	NC_045427.1	6777	45.86	4.32835820895522	Yes	No	PI
ZNF410	XM_012548196.2	NC_045427.1	1407	48.54	3.57627118644068	No	No	I
ORM1	XM_003759098.4	NC_045427.1	624	47.76	3.51724137931034	No	No	I
PEAK1	XM_031956808.1	NC_045427.1	5274	60.47	4.33647058823529	Yes	No	PI
CHAC1	XM_031952109.1	NC_045427.1	669	63.83	4.7719298245614	No	No	I
TCEA2	XM_031951838.1	NC_045427.1	903	43.85	3.43333333333333	No	No	I
TCEA2	XM_031951829.1	NC_045427.1	1446	45.02	3.69811320754717	No	No	UL
MFAP3	XM_023495602.2	NC_045427.1	1080	42.04	3.5	No	No	I
NOVA1	XM_031952278.1	NC_045427.1	1158	48.53	3.5	No	No	I
COMMD4	XM_031956585.1	NC_045427.1	600	53.33	3.48571428571429	No	No	I
PFN4	XM_031949569.1	NC_045427.1	360	48.33	3.71428571428571	Yes	No	PI
BMP2	XM_031951122.1	NC_045427.1	1185	47.68	4.21428571428571	No	No	I
CEBPB	XM_012539705.3	NC_045427.1	1089	65.29	5.1978021978022	Yes	No	M
DRC7	XM_031949907.1	NC_045427.1	2601	48.02	3.609375	Yes	No	I
EPB41L1	XM_031953943.1	NC_045427.1	4749	53.21	3.93928571428571	No	No	I
RPN2	XM_031954048.1	NC_045427.1	1953	45.93	3.46478873239437	No	Yes	I
KLHDC4	XM_031950166.1	NC_045427.1	1356	50.74	4.0958904109589	No	No	I
LOC100925047	XM_003755761.2	NC_045427.1	936	41.67	3.70967741935484	Yes	No	M
CDCA4	XM_031952997.1	NC_045427.1	873	36.77	3.26315789473684	No	No	I
JAG2	XM_023503467.2	NC_045427.1	3624	51.35	3.80975609756098	No	No	I
LPIN3	XM_023507231.2	NC_045427.1	2712	48.45	3.69918699186992	No	No	I
PTPRT	XM_031953985.1	NC_045427.1	4344	49.52	3.69268292682927	Yes	No	PI
BEGAIN	XM_031953246.1	NC_045427.1	1977	60.70	4.49350649350649	Yes	No	M
SSNA1	XM_031951909.1	NC_045427.1	357	59.10	4.40909090909091	No	No	I
SLIT1	XM_031956187.1	NC_045427.1	4533	55.35	3.92459016393443	No	No	I
ENTPD6	XM_023494836.2	NC_045427.1	1359	39.44	3.45714285714286	No	No	I
PARP6	XM_031956341.1	NC_045427.1	1893	49.39	3.68539325842697	No	No	I
FNDC9	XM_012551999.3	NC_045427.1	660	52.58	3.71875	No	No	I
LOC105749104	XM_023495018.2	NC_045427.1	2298	39.38	3.42105263157895	No	No	I
TRMT61A	XM_031953190.1	NC_045427.1	870	54.83	3.52112676056338	Yes	No	PI
STXBP6	XM_023501236.2	NC_045427.1	714	44.82	3.55555555555556	No	No	UL
PBX3	XM_003757143.4	NC_045427.1	1305	48.43	4	Yes	No	PI
TTF1	XM_012553975.3	NC_045427.1	4089	37.17	3.41379310344828	No	No	UL
HERPUD1	XM_031954545.1	NC_045427.1	1158	45.94	3.68181818181818	No	No	I
MARVELD1	XM_031956211.1	NC_045427.1	522	66.28	5.44736842105263	No	No	I
SEC31B	XM_031955704.1	NC_045427.1	3582	56.20	3.76754385964912	No	No	I
HK1	XM_031956850.1	NC_045427.1	2769	51.53	3.93333333333333	Yes	No	I
TCF7L2	XM_012541097.3	NC_045427.1	1833	51.28	3.97169811320755	No	No	I
PHYHD1	XM_023494288.2	NC_045427.1	717	49.79	3.65	No	No	I
MARCHF8	XM_012542059.3	NC_045427.1	1722	44.95	3.59649122807018	No	No	I
PSMD7	XM_003758539.4	NC_045427.1	975	44.41	3.59459459459459	No	No	I
FAM13B	XM_031953322.1	NC_045427.1	2769	39.04	3.23809523809524	No	No	I
ZNF536	XM_003757201.3	NC_045427.1	4134	52.71	3.80384615384615	No	No	I
LOC100926101	XM_031950013.1	NC_045427.1	1149	49.52	3.57352941176471	Yes	No	M
SPATA33	XM_031950115.1	NC_045427.1	507	43.98	3.76470588235294	No	No	UL
DLGAP4	XM_031953958.1	NC_045427.1	2826	59.34	4.2200956937799	Yes	No	PI
USP8	XM_003755930.4	NC_045427.1	3303	41.08	3.29166666666667	No	No	I
PUM2	XM_031949589.1	NC_045427.1	3015	56.48	4.4010152284264	No	No	I
DPYSL2	XM_012540554.3	NC_045427.1	1719	58.06	4.39669421487603	No	No	I
KTN1	XM_031952630.1	NC_045427.1	3540	36.69	3.39655172413793	No	No	I
ABHD2	XM_012542481.3	NC_045427.1	1278	45.15	3.3728813559322	No	No	I
GPCPD1	XM_031951128.1	NC_045427.1	1959	36.75	3.13157894736842	Yes	No	PI
EHMT1	XM_023494419.2	NC_045427.1	3819	44.80	3.48936170212766	No	No	I
NCOA4	XM_023494665.2	NC_045427.1	1863	46.97	3.47674418604651	No	No	I
IMMT	XM_031949794.1	NC_045427.1	2202	55.99	4.17687074829932	Yes	No	PI
DISP2	XM_012546192.2	NC_045427.1	4254	57.69	3.95327102803738	No	No	I
LDB1	XM_031955737.1	NC_045427.1	1236	56.55	4.10588235294118	Yes	No	PI
CHD9	XM_023494199.2	NC_045427.1	7239	41.46	3.49789029535865	No	No	I
GMCL1	XM_012539919.2	NC_045427.1	1575	43.81	4.56603773584906	No	No	I
STXBP6	XM_023501242.2	NC_045427.1	714	44.82	3.55555555555556	No	No	UL
CAMK2G	XM_031956471.1	NC_045427.1	1791	55.39	4	No	No	UL
WDFY4	XM_031956283.1	NC_045427.1	9558	44.15	3.48358208955224	Yes	No	PI
LOC100923639	XM_003756370.4	NC_045427.1	951	49.32	3.68627450980392	No	No	I
FAM210B	XM_031951657.1	NC_045427.1	612	56.05	5.88888888888889	Yes	No	PI
C2H15orf39	XM_031956589.1	NC_045427.1	3105	68.79	5.27335640138408	Yes	No	M
PREB	XM_003767087.4	NC_045427.1	1263	56.14	4.16091954022988	No	No	I
KCNT1	XM_031954965.1	NC_045427.1	3816	51.78	4.01932367149758	No	No	I
CSPG4	XM_031956561.1	NC_045427.1	7083	63.74	4.39297658862876	Yes	No	PI
ADGRG5	XM_012540700.3	NC_045427.1	1776	47.47	3.56578947368421	No	No	UL
CWF19L1	XM_031956685.1	NC_045427.1	930	47.85	3.73809523809524	No	No	I
CHD6	XM_031953999.1	NC_045427.1	8157	43.93	3.52203389830508	No	No	I
PHYHIP	XM_031950871.1	NC_045427.1	996	57.03	4.14925373134328	No	No	I
CDCA4	XM_031953003.1	NC_045427.1	753	35.99	3.3125	No	No	I
LOC100921822	XM_012539709.2	NC_045427.1	318	45.28	4.08333333333333	No	No	I
SFTPB	XM_031949786.1	NC_045427.1	1203	54.86	3.71794871794872	No	No	I
CHRNB4	XM_003754886.3	NC_045427.1	1512	51.12	3.94805194805195	No	No	I
NCOA1	XM_023494581.2	NC_045427.1	4329	45.16	3.49397590361446	No	No	I
LOC116421572	XM_031952420.1	NC_045427.1	2565	44.72	3.55882352941176	No	No	L
SNPH	XM_031954164.1	NC_045427.1	2295	64.58	4.63054187192118	No	No	UL
UNC5A	XM_031953736.1	NC_045427.1	2535	61.66	4.37373737373737	Yes	No	I
RMND5B	XM_031953780.1	NC_045427.1	1182	48.82	3.80392156862745	No	No	I
EDC4	XM_031950242.1	NC_045427.1	4179	57.84	3.96206896551724	No	No	I
SPATA2	XM_003757696.4	NC_045427.1	1569	46.85	3.75757575757576	No	No	I
MPP5	XM_031952766.1	NC_045427.1	2028	40.14	3.46153846153846	No	No	UL
NRXN1	XM_031957187.1	NC_045427.1	4488	47.62	3.65938864628821	No	Yes	UL
TENM2	XM_031949415.1	NC_045427.1	8325	51.05	3.73290598290598	No	No	I
RP1L1	XM_031949257.1	NC_045427.1	6225	47.57	3.43682310469314	No	No	I
CHUK	XM_031956682.1	NC_045427.1	2205	44.40	4.19444444444444	No	No	I
ANKRD11	XM_031950120.1	NC_045427.1	8103	40.97	3.75688073394495	No	No	I
PPP2R2A	XM_031949642.1	NC_045427.1	1809	49.14	4.9010989010989	Yes	No	UL
PRPF39	XM_012548435.3	NC_045427.1	1647	38.07	3.45945945945946	No	No	I
RPS27L	XM_023497894.2	NC_045427.1	255	44.31	3.3	No	No	I
HEATR5A	XM_031952256.1	NC_045427.1	6168	42.14	3.39772727272727	No	No	I
GPCPD1	XM_023494678.2	NC_045427.1	1995	37.54	3.28571428571429	Yes	No	PI
LOC111719772	XM_031955045.1	NC_045427.1	582	60.31	4.3125	No	No	I
BCL2L1	XM_012553618.3	NC_045427.1	684	53.65	3.90243902439024	No	No	I
LCLAT1	XM_031951304.1	NC_045427.1	885	39.44	3.15384615384615	No	No	I
TP53I3	XM_031949560.1	NC_045427.1	1014	59.66	4.29113924050633	No	No	I
IAH1	XM_031951213.1	NC_045427.1	411	39.90	3.61538461538462	No	No	I
DRD1	XM_031953680.1	NC_045427.1	1347	44.10	3.42857142857143	No	No	I
GOLGA2	XM_031954723.1	NC_045427.1	3135	54.23	4.15476190476191	No	No	I
ATE1	XM_031955965.1	NC_045427.1	1602	40.95	3.6140350877193	No	No	I
THAP1	XM_031950785.1	NC_045427.1	642	43.77	4.05555555555556	No	No	I
CHRNA6	XM_023494738.2	NC_045427.1	1479	38.27	3.28205128205128	No	No	I
SETX	XM_012553964.3	NC_045427.1	8292	38.19	3.40721649484536	No	No	I
CAMK2G	XM_031956486.1	NC_045427.1	1776	55.07	4.00819672131148	No	No	UL
ZSWIM8	XM_031956434.1	NC_045427.1	5505	62.20	4.36304347826087	Yes	No	UL
SNAP25	XM_003758189.4	NC_045427.1	621	46.86	3.73076923076923	No	No	I
IL34	XM_031949974.1	NC_045427.1	666	54.80	4.0625	No	No	I
GFI1B	XM_023494318.2	NC_045427.1	972	50.93	3.66071428571429	No	No	I
PDLIM4	XM_003756489.4	NC_045427.1	1104	55.53	4.2	No	No	I
ELMO2	XM_031954599.1	NC_045427.1	2169	49.05	3.72448979591837	No	No	I
LOC100934231	XM_003758640.4	NC_045427.1	696	54.74	3.93333333333333	Yes	No	PI
HOGA1	XM_031956208.1	NC_045427.1	972	59.57	4.31578947368421	No	No	I
FAM114A2	XM_031953568.1	NC_045427.1	1521	40.24	3.34042553191489	No	No	I
CDH11	XM_031950335.1	NC_045427.1	2388	44.26	3.57142857142857	No	No	I
TACC1	XM_031950727.1	NC_045427.1	1194	48.32	3.93103448275862	No	No	I
CSNK1G1	XM_031955404.1	NC_045427.1	1338	45.74	3.57142857142857	No	No	I
SHOC2	XM_031955836.1	NC_045427.1	1749	40.25	3.39024390243902	No	No	I
EGLN3	XM_012546818.2	NC_045427.1	720	50.14	3.675	No	No	I
SWI5	XM_031949332.1	NC_045427.1	252	51.59	4.23529411764706	No	No	I
SV2B	XM_031955549.1	NC_045427.1	1968	44.41	3.46590909090909	No	No	I
RHOBTB1	XM_031956904.1	NC_045427.1	2091	49.83	3.80555555555556	No	No	I
GNPDA1	XM_031953462.1	NC_045427.1	864	43.40	3.64285714285714	No	No	I
ATP10B	XM_031953626.1	NC_045427.1	4434	45.85	3.49704142011834	Yes	No	I
CAMK2G	XM_031956465.1	NC_045427.1	1836	55.07	4.14876033057851	No	No	UL
C2H2orf74	XM_031950524.1	NC_045427.1	540	37.41	3	No	No	I
CHMP4A	XM_003755883.4	NC_045427.1	669	49.18	3.5	No	No	I
ST3GAL5	XM_023495268.2	NC_045427.1	1170	40.60	3.525	No	No	I
RSPRY1	XM_031954551.1	NC_045427.1	1836	42.48	3.42105263157895	No	No	I
GRID1	XM_031956733.1	NC_045427.1	2691	50.09	3.51333333333333	No	No	I
DNAJC18	XM_031953368.1	NC_045427.1	957	40.44	3.67647058823529	No	No	I
NOXRED1	XM_031952445.1	NC_045427.1	1122	45.54	3.46	No	No	I
ADAMTSL3	XM_031955661.1	NC_045427.1	5106	46.28	3.5668202764977	No	No	I
PSTK	XM_012540653.3	NC_045427.1	1230	44.07	3.83333333333333	No	No	UL
PARG	XM_012540194.3	NC_045427.1	2967	44.15	3.90434782608696	No	No	I
MYO5A	XM_031955216.1	NC_045427.1	5640	42.15	3.4869109947644	No	No	I
SLC12A6	XM_003755961.4	NC_045427.1	3453	48.02	3.78571428571429	No	No	I
SEPTIN8	XM_031953111.1	NC_045427.1	1398	48.50	3.85185185185185	No	No	I
ZNF618	XM_031954636.1	NC_045427.1	2403	56.18	4.27397260273973	No	No	I
GAS8	XM_031950098.1	NC_045427.1	1452	50.34	3.82857142857143	No	No	I
SLC39A14	XM_031950875.1	NC_045427.1	1467	48.19	3.42465753424658	No	No	I
CAMK2G	XM_031956474.1	NC_045427.1	1758	55.46	4.00813008130081	No	No	UL
PITX3	XM_031955746.1	NC_045427.1	918	64.49	4.69767441860465	Yes	No	PI
AKAP13	XM_031955557.1	NC_045427.1	7974	44.92	3.55333333333333	No	No	I
ZHX3	XM_031954014.1	NC_045427.1	2889	43.96	3.61	No	No	I
LOC100924867	XM_031953186.1	NC_045427.1	561	46.17	4.71428571428571	No	No	I
NR5A1	XM_031954284.1	NC_045427.1	1392	59.63	4.32710280373832	No	No	I
LRMDA	XM_031949467.1	NC_045427.1	681	51.25	3.66666666666667	No	No	I
FLRT2	XM_031952417.1	NC_045427.1	1986	46.48	3.55102040816327	No	No	I
TCF7L2	XM_023495824.2	NC_045427.1	1836	51.47	4	No	No	I
PHYHIPL	XM_031956955.1	NC_045427.1	993	47.73	3.75471698113208	No	No	I
PEAK1	XM_031956810.1	NC_045427.1	5274	60.47	4.33647058823529	Yes	No	PI
EXOC6	XM_031956067.1	NC_045427.1	2457	37.32	3.55357142857143	No	No	I
SH3GL3	XM_031955664.1	NC_045427.1	1038	37.96	3.43478260869565	Yes	No	I
TCTN3	XM_023495028.2	NC_045427.1	1839	46.93	4.43478260869565	No	No	I
EIF3A	XM_031955940.1	NC_045427.1	4104	44.79	3.75342465753425	No	No	I
POLR3A	XM_003755127.4	NC_045427.1	4173	46.20	3.66145833333333	No	No	I
ST6GALNAC6	XM_031954696.1	NC_045427.1	900	59.56	4.44285714285714	No	No	I
LOC100928248	XM_031954454.1	NC_045427.1	1143	43.66	3.5625	No	No	I
TMEM268	XM_012553654.3	NC_045427.1	1035	50.92	3.77777777777778	No	No	I
PLAC9	XM_031956392.1	NC_045427.1	354	49.44	3.875	Yes	No	I
GTF2A2	XM_031955456.1	NC_045427.1	318	40.88	3.53846153846154	Yes	No	I
ZCCHC10	XM_003756487.4	NC_045427.1	591	41.62	3.92307692307692	No	No	UL
PAK5	XM_031951109.1	NC_045427.1	2160	47.50	3.64705882352941	No	No	I
ANXA11	XM_031956388.1	NC_045427.1	1533	54.40	3.88073394495413	No	No	I
EPB41L1	XM_031953934.1	NC_045427.1	4923	53.52	3.93877551020408	No	No	I
HYKK	XM_012540559.3	NC_045427.1	1134	54.94	3.92957746478873	No	No	UL
MNS1	XM_003755718.4	NC_045427.1	1491	37.22	3.40625	No	No	I
NDOR1	XM_031951902.1	NC_045427.1	1632	51.16	3.6046511627907	No	No	I
DBNDD2	XM_031951545.1	NC_045427.1	474	52.74	3.60869565217391	No	No	I
KAT6B	XM_031956431.1	NC_045427.1	4866	51.66	4.24334600760456	Yes	No	M
FES	XM_031955628.1	NC_045427.1	2469	52.86	3.90977443609023	No	No	I
NRG2	XM_031953387.1	NC_045427.1	1854	55.99	3.953125	No	No	I
HHIPL1	XM_031953280.1	NC_045427.1	2436	55.05	4.2969696969697	No	No	I
TCF7L2	XM_012541135.3	NC_045427.1	1380	48.77	3.73913043478261	No	No	I
SPARC	XM_012551886.2	NC_045427.1	912	55.26	3.7	No	No	I
LOC100922509	XM_003755751.1	NC_045427.1	936	44.55	3.48571428571429	No	No	I
PRDM12	XM_031954845.1	NC_045427.1	1230	56.83	4.15217391304348	No	No	I
CLK3	XM_031956602.1	NC_045427.1	1473	55.19	4.125	No	No	I
SLC20A2	XM_003758014.4	NC_045427.1	1962	52.40	4.45714285714286	No	No	I
PARD6B	XM_003757687.4	NC_045427.1	1113	38.63	3.625	No	No	I
HNRNPC	XM_031954998.1	NC_045427.1	921	47.34	3.84615384615385	No	No	I
RASGEF1A	XM_031956375.1	NC_045427.1	1425	45.96	3.40677966101695	No	No	I
CTNNA3	XM_031949474.1	NC_045427.1	2688	47.14	3.70093457943925	Yes	No	PI
B3GNT9	XM_031950310.1	NC_045427.1	1197	72.43	6.08490566037736	No	No	I
LOC105749419	XM_012542185.2	NC_045427.1	789	69.96	4.94936708860759	No	No	I
MMP21	XM_031957009.1	NC_045427.1	1830	64.97	5.06451612903226	Yes	Yes	L
PAX8	XM_031949884.1	NC_045427.1	1377	58.82	4.00884955752212	No	No	I
DOLK	XM_003757389.4	NC_045427.1	1587	50.03	3.68478260869565	No	No	I
ZNF488	XM_031956299.1	NC_045427.1	1068	51.78	3.80952380952381	No	No	I
VDAC3	XM_012540003.3	NC_045427.1	852	42.02	3.38709677419355	No	No	I
LOC100932742	XM_031953095.1	NC_045427.1	1083	45.89	3.83333333333333	No	No	I
JKAMP	XM_003759315.3	NC_045427.1	936	40.49	3.24242424242424	No	No	I
DNAL1	XM_031952551.1	NC_045427.1	573	41.88	3.48	No	No	I
ICE2	XM_031955448.1	NC_045427.1	2952	35.40	3.30612244897959	No	No	I
RPS14	XM_012551806.3	NC_045427.1	456	54.82	3.92857142857143	No	No	I
