Gene stable ID	Gene name	Gene % GC content	Tasmanian devil gene stable ID	Tasmanian devil gene name	Tasmanian devil chromosome/scaffold name	Query protein or transcript ID	Tasmanian devil Gene-order conservation score	Tasmanian devil Whole-genome alignment coverage	Tasmanian devil orthology confidence [0 low, 1 high]
ENSG00000279758		42.61							
ENSG00000186628	FSD2	43.96	ENSSHAG00000017353	FSD2	2	ENSP00000335651	50	100.00	1
ENSG00000222783	RN7SKP212	46.65							
ENSG00000285631		39.95							
ENSG00000188033	ZNF490	45.80							
ENSG00000232829	GSTO3P	49.16							
ENSG00000284095		68.39							
ENSG00000250592		37.65							
ENSG00000252894	Y_RNA	41.59							
ENSG00000249098	CSRP2P2	51.06							
ENSG00000251579		44.36							
ENSG00000201550	RNU6-726P	41.12							
ENSG00000274324	KIR2DS4	49.13							
ENSG00000163347	CLDN1	37.37	ENSSHAG00000001180	CLDN1	3	ENSP00000295522	100	96.35	1
ENSG00000260545		44.75							
ENSG00000070770	CSNK2A2	41.51	ENSSHAG00000003403	CSNK2A2	2	ENSP00000262506	100	100.00	1
ENSG00000274130		54.23							
ENSG00000278731		48.11							
ENSG00000095564	BTAF1	37.30	ENSSHAG00000018664	BTAF1	2	ENSP00000265990	100	100.00	1
ENSG00000173875	ZNF791	45.22							
ENSG00000277620	KIR3DL3	48.97							
ENSG00000204610	TRIM15	47.10	ENSSHAG00000002782	TRIM15	4	ENSP00000365884	100	98.46	1
ENSG00000231047	GCNT1P3	47.30							
ENSG00000113946	CLDN16	37.26	ENSSHAG00000028888	CLDN16	3	ENSP00000264734	100	100.00	1
ENSG00000269590		56.41							
ENSG00000123154	WDR83	55.03	ENSSHAG00000015933	WDR83	1	ENSP00000402653	100	100.00	1
ENSG00000106665	CLIP2	52.07	ENSSHAG00000005752	CLIP2	4	ENSP00000223398	100	100.00	1
ENSG00000284269	MIR7855	55.74							
ENSG00000009830	POMT2	47.08	ENSSHAG00000007082	POMT2	2	ENSP00000261534	100	100.00	1
ENSG00000277616	KIR2DL1	48.31							
ENSG00000286883		48.72							
ENSG00000204822	MRPL53	58.50							
ENSG00000173253	DMRT2	48.27	ENSSHAG00000009329	DMRT2	1	ENSP00000350865	100	100.00	1
ENSG00000213402	PTPRCAP	64.47	ENSSHAG00000002870	PTPRCAP	6	ENSP00000325589	100	99.66	0
ENSG00000240863	RN7SL645P	54.28							
ENSG00000103023	PRSS54	45.92	ENSSHAG00000021506	PRSS54	2	ENSP00000455024	100	65.80	0
ENSG00000017260	ATP2C1	37.56	ENSSHAG00000006195	ATP2C1	5	ENSP00000427461	100	97.47	1
ENSG00000172725	CORO1B	64.53							
ENSG00000233892	PAIP1P1	45.24							
ENSG00000204385	SLC44A4	53.62	ENSSHAG00000008048	SLC44A4	4	ENSP00000229729	75	92.05	1
ENSG00000115282	TTC31	50.92	ENSSHAG00000020486	TTC31	6	ENSP00000233623	100	96.94	0
ENSG00000277864	SCARNA15	37.01	ENSSHAG00000019644		2	ENST00000516881		0.00	0
ENSG00000156232	WHAMM	41.55	ENSSHAG00000017495	WHAMM	2	ENSP00000286760	75	97.30	1
ENSG00000276501	KIR3DL1	48.46							
ENSG00000166192	SENP8	40.36	ENSSHAG00000025682	SENP8	2	ENSP00000340505	100	98.98	1
ENSG00000179958	DCTPP1	53.20	ENSSHAG00000025366	DCTPP1	1	ENSP00000322524	75	73.20	1
ENSG00000296872		45.58							
ENSG00000301435		49.83							
ENSG00000267199		44.79							
ENSG00000107954	NEURL1	50.53	ENSSHAG00000018064	NEURL1	2	ENSP00000358795	100	100.00	1
ENSG00000243568	RPL21P115	45.48							
ENSG00000141385	AFG3L2	44.64	ENSSHAG00000007185	AFG3L2	1	ENSP00000269143	100	100.00	1
ENSG00000175318	GRAMD2A	49.41	ENSSHAG00000027117	GRAMD2A	2	ENSP00000311657	75	81.99	1
ENSG00000236187	GJA6P	47.89							
ENSG00000102104	RS1	47.90							
ENSG00000177885	GRB2	44.22	ENSSHAG00000026665	GRB2	4	ENSP00000339007	100	100.00	1
ENSG00000138758	SEPTIN11	40.64	ENSSHAG00000024880	SEPTIN11	6	ENSP00000264893	100	59.61	1
ENSG00000238391	RNA5SP233	48.67							
ENSG00000122641	INHBA	40.65	ENSSHAG00000026238	INHBA	1	ENSP00000242208	100	100.00	1
ENSG00000196564	BLOC1S6P1	45.70							
ENSG00000261181	PLA2G10FP	52.05							
ENSG00000224224	HAUS1P2	41.20							
ENSG00000148343	MIGA2	53.65	ENSSHAG00000018913	MIGA2	2	ENSP00000506871	100	100.00	1
ENSG00000261362		39.78							
ENSG00000275456	KIR2DL4	47.84							
ENSG00000237836	PHKA2-AS1	52.77							
ENSG00000103222	ABCC1	48.52	ENSSHAG00000005536	ABCC1	1	ENSP00000382342	50	100.00	1
ENSG00000044446	PHKA2	45.60	ENSSHAG00000002633	PHKA2	3	ENSP00000369274	75	93.05	1
ENSG00000148429	USP6NL	38.06	ENSSHAG00000015177	USP6NL	5	ENSP00000476462	100	44.29	1
ENSG00000160803	UBQLN4	50.71	ENSSHAG00000013254	UBQLN4	4	ENSP00000357292	100	98.55	1
ENSG00000285589		55.17							
ENSG00000105583	WDR83OS	57.41							
ENSG00000224116	INHBA-AS1	40.64							
ENSG00000268945		51.62							
ENSG00000132004	FBXW9	56.53	ENSSHAG00000015858	FBXW9	1	ENSP00000376945	100	100.00	1
ENSG00000213721	HMGN2P30	50.39							
ENSG00000250591	PRSS3P1	51.46							
ENSG00000243661	WBP1LP1	55.58							
ENSG00000282431	TRBD1	83.33							
ENSG00000282320	TRBJ1-1	45.83							
ENSG00000282420	TRBJ1-2	52.08							
ENSG00000280189		46.15							
ENSG00000282133	TRBJ1-3	44.00							
ENSG00000281958	TRBJ1-4	43.14							
ENSG00000166152	C16orf78	42.25	ENSSHAG00000018055	C2H16orf78	2	ENSP00000299191	100	30.42	0
ENSG00000132698	RAB25	51.24	ENSSHAG00000013327	RAB25	4	ENSP00000354376	100	100.00	1
ENSG00000293026	LILRP2	44.33							
ENSG00000282173	TRBJ1-5	52.00							
ENSG00000282780	TRBJ1-6	52.83							
ENSG00000283764	MIR6850	78.69							
ENSG00000170619	COMMD5	53.13	ENSSHAG00000021786	COMMD5	4	ENSP00000304544	0	100.00	1
ENSG00000211751	TRBC1	54.27	ENSSHAG00000031453		5	ENSP00000487742	50	92.84	1
ENSG00000211751	TRBC1	54.27	ENSSHAG00000031288		5	ENSP00000487742	50	0.00	0
ENSG00000211751	TRBC1	54.27	ENSSHAG00000029145		5	ENSP00000487742	50	25.89	0
ENSG00000211764	TRBJ2-1	60.00							
ENSG00000290528		45.40							
ENSG00000211765	TRBJ2-2	56.86							
ENSG00000211766	TRBJ2-2P	69.57							
ENSG00000276099	LILRP1	51.68							
ENSG00000211767	TRBJ2-3	59.18							
ENSG00000274120	LILRP2	41.85							
ENSG00000175514	GPR152	65.78	ENSSHAG00000025856	GPR152	6	ENSP00000310255	100	99.79	1
ENSG00000211768	TRBJ2-4	60.00							
ENSG00000211769	TRBJ2-5	66.67							
ENSG00000275172	KIR3DL3	48.98							
ENSG00000211770	TRBJ2-6	69.81							
ENSG00000211771	TRBJ2-7	65.96							
ENSG00000172663	TMEM134	56.67							
ENSG00000115289	PCGF1	55.26	ENSSHAG00000022147	PCGF1	6	ENSP00000233630	100	91.19	1
ENSG00000237254	TRBV30	55.28	ENSSHAG00000024481		5	ENSP00000397118	100	100.00	0
ENSG00000275112	LILRP1	56.23							
ENSG00000274518	KIR2DS2	48.19							
ENSG00000263110		55.48							
ENSG00000165125	TRPV6	51.09	ENSSHAG00000029414	TRPV6	5	ENSP00000352358	100	100.00	1
ENSG00000261623	LINC02179	51.38							
ENSG00000273025		47.74							
ENSG00000276013		49.18							
ENSG00000102935	ZNF423	50.74	ENSSHAG00000018342	ZNF423	2	ENSP00000455588	100	100.00	1
ENSG00000266710	RN7SL48P	53.58							
ENSG00000228007	RPL36AP7	45.48							
ENSG00000265987		43.69							
ENSG00000223731	SUPT20HL1	47.33	ENSSHAG00000005725	SUPT20H	3	ENSP00000509731	0	57.08	0
ENSG00000252236		47.52	ENSSHAG00000019326		6	ENST00000516427		0.00	0
ENSG00000264853		41.47							
ENSG00000101945	SUV39H1	54.34	ENSSHAG00000000138	SUV39H1	X	ENSP00000365877	25	99.21	1
ENSG00000274945	KIR2DL4	48.07							
ENSG00000264511	MIR3678	44.68							
ENSG00000223217	RNU6-938P	38.83							
ENSG00000260238	PMF1-BGLAP	50.18							
ENSG00000265794		44.33							
ENSG00000209702	SNORD41	47.14	ENSSHAG00000019679	SNORD41	1	ENST00000386967		100.00	1
ENSG00000140488	CELF6	48.50	ENSSHAG00000025448	CELF6	2	ENSP00000287202	50	100.00	1
ENSG00000267004		51.89							
ENSG00000286681		48.96							
ENSG00000123144	TRIR	54.44							
ENSG00000196150	ZNF250	47.13							
ENSG00000265139		44.92							
ENSG00000197321	SVIL	43.63	ENSSHAG00000011750	SVIL	5	ENSP00000348128	50	99.76	1
ENSG00000263749	OOSP1P2	39.87							
ENSG00000283774	MIR632	65.96							
ENSG00000274341		37.37							
ENSG00000278668		37.76							
ENSG00000266385		44.35							
ENSG00000264083		44.05							
ENSG00000264373		36.67							
ENSG00000202100	Y_RNA	42.20							
ENSG00000108298	RPL19	49.65	ENSSHAG00000016482	RPL19	4	ENSP00000225430	100	100.00	1
ENSG00000198356	GET3	53.33	ENSSHAG00000015720	GET3	1	ENSP00000349887	75	89.23	1
ENSG00000278411	U6	42.99							
ENSG00000284829		50.91							
ENSG00000206723	RNU6-1056P	38.32							
ENSG00000286974		55.29							
ENSG00000171433	GLOD5	45.40							
ENSG00000213676	ATF6B	51.45	ENSSHAG00000010010	ATF6B	4	ENSP00000364349	100	100.00	1
ENSG00000276425	KIR2DS2	48.25							
ENSG00000207367	RNU6-29P	42.99							
ENSG00000187682	ERAS	57.53							
ENSG00000273578	KIR2DL2	48.16							
ENSG00000039987	BEST2	57.95	ENSSHAG00000015677	BEST2	1	ENSP00000447203	100	100.00	1
ENSG00000251719	RNU6-408P	36.00							
ENSG00000302813		34.06							
ENSG00000302833	LINC02879	34.91							
ENSG00000102109	PCSK1N	55.39							
ENSG00000266479		43.03							
ENSG00000274243	KIR2DS5	48.91							
ENSG00000276212	KIR3DP1	51.04							
ENSG00000277355	KIR2DL4	48.10							
ENSG00000115297	TLX2	65.00	ENSSHAG00000021321	TLX2	6	ENSP00000233638	100	100.00	1
ENSG00000235389		41.54							
ENSG00000242252	BGLAP	63.14	ENSSHAG00000022571	BGLAP	4	ENSP00000357255	100	89.82	1
ENSG00000278414		49.31							
ENSG00000212695		59.32							
ENSG00000239102	RNU7-185P	40.00							
ENSG00000234021		35.98							
ENSG00000276247	LILRP2	41.85							
ENSG00000212829	RPS26P3	52.30							
ENSG00000138738	PRDM5	37.44	ENSSHAG00000003250	PRDM5	6	ENSP00000264808	100	94.65	1
ENSG00000102103	PQBP1	54.42	ENSSHAG00000001709	PQBP1	X	ENSP00000391759	0	90.03	1
ENSG00000293006	LILRP2	44.33							
ENSG00000265735	RN7SL5P	57.63							
ENSG00000234360		39.70							
ENSG00000145907	G3BP1	39.46	ENSSHAG00000008357	G3BP1	2	ENSP00000348578	100	99.84	1
ENSG00000232035		32.60							
ENSG00000198952	SMG5	49.82	ENSSHAG00000014163	SMG5	4	ENSP00000355261	100	100.00	1
ENSG00000196305	IARS1	41.26	ENSSHAG00000000237	IARS1	1	ENSP00000406448	50	95.45	1
ENSG00000144045	DQX1	49.44	ENSSHAG00000016833	DQX1	6	ENSP00000384621	75	100.00	1
ENSG00000162236	STX5	47.03	ENSSHAG00000024697	STX5	6	ENSP00000294179	100	100.00	1
ENSG00000260089	ADAM3B	36.90							
ENSG00000263800	MIR5684	52.31							
ENSG00000171223	JUNB	64.86	ENSSHAG00000031673	JUNB	1	ENSP00000303315	100	100.00	1
ENSG00000260024	MRPS21P7	53.36							
ENSG00000280131		41.12							
ENSG00000259978	MRPS21P8	53.62							
ENSG00000275155		49.11							
ENSG00000167815	PRDX2	54.37	ENSSHAG00000015596	PRDX2	1	ENSP00000301522	100	100.00	1
ENSG00000279842		56.52							
ENSG00000244551	RPL34P29	53.54							
ENSG00000286569		43.94							
ENSG00000127412	TRPV5	45.79	ENSSHAG00000004802	TRPV5	5	ENSP00000265310	100	100.00	1
ENSG00000121281	ADCY7	54.43	ENSSHAG00000018774	ADCY7	2	ENSP00000501053	100	92.92	1
ENSG00000260729		45.88							
ENSG00000243007	RPL12P35	50.20							
ENSG00000179361	ARID3B	46.65	ENSSHAG00000014608	ARID3B	2	ENSP00000343126	100	100.00	1
ENSG00000115307	AUP1	54.91	ENSSHAG00000016825	AUP1	6	ENSP00000366748	100	100.00	1
ENSG00000186244		41.40							
ENSG00000207127	Y_RNA	42.06							
ENSG00000229944	EIF4EP2	42.20							
ENSG00000249497	LINC02075	51.25							
ENSG00000181222	POLR2A	49.69	ENSSHAG00000002858	POLR2A	4	ENSP00000502190	100	100.00	1
ENSG00000104889	RNASEH2A	51.76	ENSSHAG00000021970	RNASEH2A	1	ENSP00000221486	100	85.16	1
ENSG00000260919		60.38							
ENSG00000252931	RNU6-231P	37.86							
ENSG00000264406	MIR548AP	31.25							
ENSG00000259608		46.27							
ENSG00000252964	RNA5SP400	47.75							
ENSG00000183018	SPNS2	57.38							
ENSG00000261077		51.12							
ENSG00000200206		38.36	ENSSHAG00000019231		4	ENST00000363336		0.00	0
ENSG00000259734		46.15							
ENSG00000259636		40.87							
ENSG00000273540	AGBL1	39.11	ENSSHAG00000029075		2	ENSP00000490608	100	86.68	0
ENSG00000163472	TMEM79	50.78	ENSSHAG00000014298	TMEM79	4	ENSP00000384748	100	100.00	1
ENSG00000170631	ZNF16	47.40	ENSSHAG00000013059	ZNF16	1	ENSP00000378369	0	88.45	1
ENSG00000197993	KEL	47.10	ENSSHAG00000000121	KEL	5	ENSP00000347409	100	98.17	1
ENSG00000276181	MIR6794	69.12							
ENSG00000240616	RPS6P25	45.86							
ENSG00000204315	FKBPL	54.55	ENSSHAG00000021705	FKBPL	4	ENSP00000364298	100	98.52	1
ENSG00000095066	HOOK2	53.64	ENSSHAG00000015654	HOOK2	1	ENSP00000380785	100	98.68	1
ENSG00000163468	CCT3	45.93	ENSSHAG00000014346	CCT3	4	ENSP00000295688	100	99.71	1
ENSG00000166619	BLCAP	47.98							
ENSG00000276498		48.43							
ENSG00000284954		56.52							
ENSG00000132382	MYBBP1A	59.79	ENSSHAG00000001797		3	ENSP00000254718	50	85.08	0
ENSG00000128872	TMOD2	41.49							
ENSG00000221988	PPT2	50.59	ENSSHAG00000010290	PPT2	4	ENSP00000320528	100	100.00	1
ENSG00000255164		47.82							
ENSG00000254618	TMED10P1	47.18							
ENSG00000255530		41.33							
ENSG00000189184	PCDH18	36.59	ENSSHAG00000015323	PCDH18	6	ENSP00000355082	100	100.00	1
ENSG00000253793		40.44							
ENSG00000253579	SUMO2P16	44.32							
ENSG00000179832	MROH1	53.17	ENSSHAG00000026605	MROH1	1	ENSP00000321737	75	96.69	1
ENSG00000293041	LILRP2	44.33							
ENSG00000053438	NNAT	54.16							
ENSG00000138363	ATIC	41.05	ENSSHAG00000010108	ATIC	3	ENSP00000236959	100	98.31	1
ENSG00000273546	LILRP1	56.23							
ENSG00000276994		54.23							
ENSG00000273922	LILRP2	41.85							
ENSG00000276086	KIR3DL3	48.86							
ENSG00000254642	COX6CP5	36.40							
ENSG00000276603		43.68							
ENSG00000235044	PPIAP3	47.92							
ENSG00000228234	GLRXP1	46.41							
ENSG00000255420	CASC23	44.96							
ENSG00000225759	LINC00489	47.10							
ENSG00000101004	NINL	49.00	ENSSHAG00000017247	NINL	2	ENSP00000278886	75	77.95	0
ENSG00000166402	TUB	49.40	ENSSHAG00000016289	TUB	6	ENSP00000299506	50	98.27	1
ENSG00000102100	SLC35A2	52.04							
ENSG00000239293	OR9P1P	43.48							
ENSG00000159763	PIP	42.19							
ENSG00000074181	NOTCH3	54.88	ENSSHAG00000008456	NOTCH3	1	ENSP00000263388	100	99.26	1
ENSG00000150627	WDR17	34.28	ENSSHAG00000015564	WDR17	6	ENSP00000422763	100	99.04	1
ENSG00000275735	KIR2DS2	48.16							
ENSG00000165131	LLCFC1	53.87	ENSSHAG00000026356		5	ENSP00000386450	100	100.00	0
ENSG00000278692	KIR2DL2	48.11							
ENSG00000184394	OR4N5	36.64	ENSSHAG00000022502		2	ENSP00000493307	0	0.00	0
ENSG00000184394	OR4N5	36.64	ENSSHAG00000024524		2	ENSP00000493307	0	0.00	0
ENSG00000278277		45.39							
ENSG00000221977	OR4E2	38.27							
ENSG00000223595	LYPLA1P1	41.80							
ENSG00000260007		50.05							
ENSG00000125510	OPRL1	60.24	ENSSHAG00000030598	OPRL1	2	ENSP00000336843	100	100.00	1
ENSG00000207952	MIR624	40.21							
ENSG00000273498	KIR2DL4	48.10							
ENSG00000184887	BTBD6	64.00	ENSSHAG00000004592	BTBD6	2	ENSP00000376337	75	78.69	1
ENSG00000164675	IQUB	36.64	ENSSHAG00000008101	IQUB	5	ENSP00000324882	100	91.15	1
ENSG00000276392	KIR2DL5A	49.16							
ENSG00000088827	SIGLEC1	55.28	ENSSHAG00000000177		2	ENSP00000341141	50	96.68	0
ENSG00000277193	KIR2DS3	48.77							
ENSG00000128973	CLN6	47.26	ENSSHAG00000003272	CLN6	2	ENSP00000249806	100	74.10	0
ENSG00000176198	OR11H4	41.07	ENSSHAG00000012379	OR11H4	2	ENSP00000493183	75	0.00	1
ENSG00000275421	KIR2DS1	48.34							
ENSG00000240513		42.79							
ENSG00000278758	KIR3DL2	47.10							
ENSG00000100473	COCH	39.92	ENSSHAG00000014060	COCH	2	ENSP00000379862	75	100.00	1
ENSG00000259757		49.36							
ENSG00000170561	IRX2	57.74	ENSSHAG00000001675	IRX2	1	ENSP00000307006	100	100.00	1
ENSG00000248332	TUB-AS1	53.01							
ENSG00000279391		45.72							
ENSG00000240098	RN7SL351P	55.65							
ENSG00000182934	SRPRA	49.57	ENSSHAG00000009168	SRPRA	3	ENSP00000328023	100	100.00	1
ENSG00000258091		52.94							
ENSG00000243420	RN7SL734P	51.34							
ENSG00000198923		47.72							
ENSG00000257453	PHLDA1-AS1	64.52							
ENSG00000167741	GGT6	60.05	ENSSHAG00000024328	GGT6	1	ENSP00000370962	0	89.97	0
ENSG00000281560	LSINCT5	47.71							
ENSG00000169252	ADRB2	50.57	ENSSHAG00000012084	ADRB2	2	ENSP00000305372	100	100.00	1
ENSG00000088298	EDEM2	45.80	ENSSHAG00000018124	EDEM2	2	ENSP00000363616	100	100.00	1
ENSG00000164287	CDC20B	39.63							
ENSG00000275711	MIR6795	58.82							
ENSG00000269635		50.74							
ENSG00000105131	EPHX3	56.07							
ENSG00000187109	NAP1L1	37.01	ENSSHAG00000002304	NAP1L1	5	ENSP00000477538	100	100.00	1
ENSG00000275577	VSTM1	46.36							
ENSG00000274969	MIR6771	65.00							
ENSG00000121274	TENT4B	41.51	ENSSHAG00000018746	TENT4B	2	ENSP00000455837	100	100.00	1
ENSG00000262921		47.71							
ENSG00000262519	TXNP4	45.16							
ENSG00000188176	SMTNL2	57.24							
ENSG00000270802		37.93							
ENSG00000273218		49.15							
ENSG00000160410	SHKBP1	53.52							
ENSG00000207338	RNU6-296P	40.19							
ENSG00000274708	U6	42.99							
ENSG00000128609	NDUFA5	35.56	ENSSHAG00000024396	NDUFA5	5	ENSP00000347988	100	79.30	0
ENSG00000222429	RNU6-955P	44.23							
ENSG00000161905	ALOX15	54.64							
ENSG00000201151		38.89	ENSSHAG00000020263		6	ENST00000364281		0.00	0
ENSG00000101019	UQCC1	43.00	ENSSHAG00000018380	UQCC1	2	ENSP00000363506	75	100.00	1
ENSG00000258388	PPT2-EGFL8	52.72							
ENSG00000275608		48.43							
ENSG00000260146		39.27							
ENSG00000260755		51.96							
ENSG00000182197	EXT1	41.16	ENSSHAG00000010065	EXT1	1	ENSP00000367446	100	100.00	1
ENSG00000261519		59.27							
ENSG00000275745	Y_RNA	41.44							
ENSG00000217555	CKLF	41.69	ENSSHAG00000029822		2	ENSP00000264001	100	43.54	0
ENSG00000164403	SHROOM1	59.58							
ENSG00000252117	RNU6-1108P	45.19							
ENSG00000156026	MCU	38.80	ENSSHAG00000031940	MCU	2	ENSP00000362144	100	92.60	1
ENSG00000252475	RNU6-1332P	45.19							
ENSG00000228618		36.66							
ENSG00000252288	RNU6-966P	41.35							
ENSG00000241404	EGFL8	55.84	ENSSHAG00000010328	EGFL8	4	ENSP00000333380	100	96.60	1
ENSG00000227981		34.00							
ENSG00000212550	RNU1-78P	49.70							
ENSG00000141456	PELP1	48.03	ENSSHAG00000000754	PELP1	4	ENSP00000460300	50	98.85	1
ENSG00000259742		37.75							
ENSG00000152253	SPC25	39.39	ENSSHAG00000024612	SPC25	3	ENSP00000282074	100	100.00	1
ENSG00000138757	G3BP2	41.68	ENSSHAG00000007414	G3BP2	6	ENSP00000352738	100	99.40	1
ENSG00000259231		40.21							
ENSG00000275384	TARM1	49.32							
ENSG00000167014	TERB2	37.51	ENSSHAG00000029007	TERB2	2	ENSP00000340644	100	100.00	1
ENSG00000243607	RPL35AP26	45.17							
ENSG00000275644	OSCAR	53.03							
ENSG00000254905		50.41							
ENSG00000110063	DCPS	49.44	ENSSHAG00000002250	DCPS	3	ENSP00000263579	100	100.00	1
ENSG00000254788	CKLF-CMTM1	42.55							
ENSG00000259304		37.15							
ENSG00000205363	INSYN1	55.78	ENSSHAG00000004088	INSYN1	2	ENSP00000457205	100	100.00	1
ENSG00000131437	KIF3A	36.68	ENSSHAG00000011952	KIF3A	2	ENSP00000385808	100	94.88	1
ENSG00000239315	RPL19P13	50.94							
ENSG00000152254	G6PC2	37.29	ENSSHAG00000024484		3	ENSP00000364512	100	100.00	0
ENSG00000104643	MTMR9	37.53	ENSSHAG00000008810	MTMR9	2	ENSP00000221086	50	100.00	1
ENSG00000178997	EXD1	43.99	ENSSHAG00000025938	EXD1	2	ENSP00000415056	100	100.00	1
ENSG00000132677	RHBG	51.83	ENSSHAG00000014508	RHBG	4	ENSP00000441197	100	100.00	1
ENSG00000140932	CMTM2	46.47							
ENSG00000170807	LMOD2	42.42	ENSSHAG00000009742	LMOD2	5	ENSP00000411932	100	100.00	1
ENSG00000106299	WASL	35.41	ENSSHAG00000030619	WASL	5	ENSP00000223023	100	99.46	1
ENSG00000276220	NDUFA3	53.97							
ENSG00000073734	ABCB11	37.01	ENSSHAG00000016719	ABCB11	3	ENSP00000497931	100	99.97	1
ENSG00000260650		48.09							
ENSG00000276323	TFPT	55.03							
ENSG00000140931	CMTM3	58.84	ENSSHAG00000001091	CMTM3	2	ENSP00000455851	100	67.96	1
ENSG00000228570	NUTM2E	46.57	ENSSHAG00000003901	NUTM1	2	ENSP00000407521	0	54.59	0
ENSG00000138193	PLCE1	41.12	ENSSHAG00000015174	PLCE1	2	ENSP00000360431	100	100.00	1
ENSG00000110080	ST3GAL4	52.01	ENSSHAG00000000682	ST3GAL4	3	ENSP00000394354	100	99.74	1
ENSG00000243708	PLA2G4B	60.49	ENSSHAG00000006565	PLA2G4B	2	ENSP00000416610	100	98.06	1
ENSG00000275117	PRPF31	57.07							
ENSG00000275596	KIR2DL5A	49.31							
ENSG00000204310	AGPAT1	50.57	ENSSHAG00000010364	AGPAT1	4	ENSP00000364248	100	94.46	1
ENSG00000201104	RNU6-11P	45.79							
ENSG00000228211	HYAL6P	36.19							
ENSG00000273603	KIR2DS1	48.44							
ENSG00000106302	HYAL4	39.21	ENSSHAG00000008511	HYAL4	5	ENSP00000223026	100	100.00	1
ENSG00000275511	KIR3DL2	47.11							
ENSG00000235085		47.68							
ENSG00000213939		47.26							
ENSG00000279155		53.37							
ENSG00000223309	RNU6-722P	39.42							
ENSG00000275387		39.67							
ENSG00000221750	SNORA11G	51.94	ENSSHAG00000026944		X	ENST00000408823		98.48	0
ENSG00000067445	TRO	51.41	ENSSHAG00000004546		5	ENSP00000173898	0	0.00	0
ENSG00000067445	TRO	51.41	ENSSHAG00000026031		X	ENSP00000173898	50	20.76	0
ENSG00000141480	ARRB2	56.58	ENSSHAG00000000114	ARRB2	4	ENSP00000269260	75	100.00	1
ENSG00000246477		38.67							
ENSG00000177710	SLC35G5	55.67							
ENSG00000242483	RN7SL293P	50.53							
ENSG00000199368	RNU6-1084P	41.12							
ENSG00000284957		47.48							
ENSG00000287755		41.71							
ENSG00000258525		39.27							
ENSG00000255174		42.67							
ENSG00000255016	VPS51P12	61.69							
ENSG00000106333	PCOLCE	60.83	ENSSHAG00000009152	PCOLCE	4	ENSP00000223061	100	98.82	1
ENSG00000254817		49.95							
ENSG00000252029	RNA5SP253	34.00							
ENSG00000274176	CNOT3	57.88							
ENSG00000255544	DEFB108D	37.72							
ENSG00000254923		50.59							
ENSG00000226430	USP17L7	50.21							
ENSG00000196792	STRN3	38.51	ENSSHAG00000013827	STRN3	2	ENSP00000350071	100	100.00	1
ENSG00000137871	ZNF280D	34.78	ENSSHAG00000017405	ZNF280D	2	ENSP00000267807	100	99.09	1
ENSG00000283576		45.96							
ENSG00000254265		54.53							
ENSG00000182372	CLN8	48.06	ENSSHAG00000017569	CLN8	2	ENSP00000328182	100	100.00	1
ENSG00000106330	MOSPD3	57.23							
ENSG00000235321		38.68							
ENSG00000207933	MIR9-1	40.45	ENSSHAG00000019786	MIR9-1	4	ENST00000385198		100.00	1
ENSG00000254726	MEX3A	53.97	ENSSHAG00000032241	MEX3A	4	ENSP00000432845	100	100.00	1
ENSG00000235995	UBE2V1P6	39.51							
ENSG00000186377	CYP4X1	39.11							
ENSG00000205704	SMIM45	53.85							
ENSG00000273188		56.85							
ENSG00000272836		60.88							
ENSG00000273137	SELENOO-AS1	64.14							
ENSG00000100429	HDAC10	64.50	ENSSHAG00000031282		5	ENSP00000216271	100	83.58	0
ENSG00000081479	LRP2	39.58	ENSSHAG00000017153	LRP2	3	ENSP00000496870	100	99.59	1
ENSG00000276774	LENG1	54.92							
ENSG00000186160	CYP4Z1	39.82							
ENSG00000283239	KBTBD11-OT1	49.43							
ENSG00000276260		56.08							
ENSG00000283858	MIR3674	36.76							
ENSG00000207826	MIR596	72.73							
ENSG00000104728	ARHGEF10	50.01	ENSSHAG00000017680	ARHGEF10	2	ENSP00000340297	100	99.09	1
ENSG00000225154	TUBAP9	48.00							
ENSG00000225514	MTND1P34	39.62							
ENSG00000162366	PDZK1IP1	57.90	ENSSHAG00000025781	PDZK1IP1	4	ENSP00000294338	75	77.11	0
ENSG00000275782	U6	42.99							
ENSG00000275047	KIR2DS5	48.82							
ENSG00000090006	LTBP4	56.48	ENSSHAG00000024897	LTBP4	3	ENSP00000380031	100	96.64	1
ENSG00000278322	MBOAT7	55.06							
