Gene stable ID	Gene name	Gene % GC content	Mouse gene stable ID	Last common ancestor with Mouse	Mouse homology type	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene	Mouse Gene-order conservation score	Mouse Whole-genome alignment coverage	Mouse orthology confidence [0 low, 1 high]
ENSG00000240729	RPL21P60	42.23								
ENSG00000265112	MIR3153	40.24								
ENSG00000253506	NACA2	45.18								
ENSG00000252942	RNA5SP290	49.61								
ENSG00000270706	PRMT1P1	55.30								
ENSG00000240235	RN7SL794P	56.79								
ENSG00000169228	RAB24	57.83	ENSMUSG00000034789	Euarchontoglires	ortholog_one2one	98.5222	98.5222	75	100.00	1
ENSG00000119523	ALG2	42.61	ENSMUSG00000039740	Euarchontoglires	ortholog_one2one	80.5288	80.7229	100	100.00	1
ENSG00000202361	Y_RNA	38.38								
ENSG00000266648	SETP3	39.73								
ENSG00000231361	RPS29P23	43.90								
ENSG00000236475	TRIM26BP	41.95								
ENSG00000268744		41.96								
ENSG00000280128		41.69								
ENSG00000108389	MTMR4	47.85	ENSMUSG00000018401	Gnathostomata	ortholog_one2one	89.9917	91.4286	100	100.00	1
ENSG00000248167	TRIM39-RPP21	44.68								
ENSG00000248406		41.02								
ENSG00000196466	ZNF799	41.86								
ENSG00000224372	HLA-N	55.56								
ENSG00000224486	HCG19P	48.58								
ENSG00000215227	NUTF2P5	50.40								
ENSG00000236405	UBQLN1P1	41.75								
ENSG00000229751		43.39								
ENSG00000216676	RPL8P1	58.48								
ENSG00000287674		50.26								
ENSG00000285671		48.60								
ENSG00000218069	RSL24D1P1	36.92								
ENSG00000266321	MIR4293	48.72								
ENSG00000278100	Metazoa_SRP	52.48								
ENSG00000225636	HNRNPA3P15	43.86								
ENSG00000221371	MIR1265	39.53								
ENSG00000155100	OTUD6B	34.94	ENSMUSG00000040550	Euarchontoglires	ortholog_one2one	88.7372	80	100	100.00	1
ENSG00000232115		59.74								
ENSG00000217862	H4C10P	54.34								
ENSG00000106803	SEC61B	42.24	ENSMUSG00000053317	Eutheria	ortholog_one2one	98.9583	98.9583	100	100.00	1
ENSG00000224442	RPL4P7	43.61								
ENSG00000151151	IPMK	38.59	ENSMUSG00000060733	Boreoeutheria	ortholog_one2one	80.5288	84.3829	100	98.56	1
ENSG00000276368	H2AC14	58.61								
ENSG00000273703	H2BC14	54.91	ENSMUSG00000114456	Euarchontoglires	ortholog_one2one	96.8254	96.8254	0	0.00	0
ENSG00000197238	H4C11	61.70								
ENSG00000285717		41.38								
ENSG00000115594	IL1R1	41.38	ENSMUSG00000026072	Euarchontoglires	ortholog_one2one	68.717	67.8819	100	100.00	1
ENSG00000218868	CNN3P1	45.67								
ENSG00000112799	LY86	44.39	ENSMUSG00000021423	Euarchontoglires	ortholog_one2one	66.6667	66.6667	100	100.00	1
ENSG00000268870		42.27								
ENSG00000222337	RN7SKP225	44.89	ENSMUSG00002076203	Eutheria	ortholog_one2many	61.6477	68.239		0.00	0
ENSG00000180855	ZNF443	41.47								
ENSG00000255815	KRT8P11	58.36								
ENSG00000277828		52.67								
ENSG00000277465		42.50								
ENSG00000159788	RGS12	50.96	ENSMUSG00000029101	Euarchontoglires	ortholog_one2one	84.2433	84.011	100	100.00	1
ENSG00000282711	TRBV11-1	50.11								
ENSG00000048828	FAM120A	42.42	ENSMUSG00000038014	Euarchontoglires	ortholog_one2one	96.4222	96.9424	100	100.00	1
ENSG00000282704	TRBV7-6	52.23								
ENSG00000239002	SCARNA10	45.45	ENSMUSG00000089617	Eutheria	ortholog_one2one	81.8182	83.0769		100.00	1
ENSG00000276232		45.97								
ENSG00000282618	TRBV10-1	53.28								
ENSG00000180221	TPT1P10	42.14								
ENSG00000111640	GAPDH	59.98	ENSMUSG00000057666	Amniota	ortholog_one2many	93.4328	93.994	100	99.95	1
ENSG00000111640	GAPDH	59.98	ENSMUSG00000097148	Amniota	ortholog_one2many	92.8358	93.3934	0	0.00	0
ENSG00000111640	GAPDH	59.98	ENSMUSG00000110469	Amniota	ortholog_one2many	93.1343	93.6937	0	0.00	0
ENSG00000282236	TRBV5-2	46.52								
ENSG00000122873	CISD1	36.69	ENSMUSG00000037710	Eutheria	ortholog_one2one	86.1111	86.1111	100	100.00	1
ENSG00000282756	TRBV7-4	51.73								
ENSG00000269755		42.83								
ENSG00000282577	TRBV5-5	55.30								
ENSG00000242852	ZNF709	44.47	ENSMUSG00000066880	Euarchontoglires	ortholog_one2one	41.9657	48.1216	0	0.35	0
ENSG00000282505		45.87								
ENSG00000282242	TRBV11-3	48.86								
ENSG00000279368		44.75								
ENSG00000282423	TRBV1	44.72								
ENSG00000278828	H3C10	48.96								
ENSG00000282621	TRBV19	50.73								
ENSG00000204525	HLA-C	59.28								
ENSG00000282354	TRBV12-4	48.42								
ENSG00000282225	TRBV7-1	52.87								
ENSG00000281963	TRBV25-1	46.53								
ENSG00000282483	TRBV17	51.16								
ENSG00000196826		44.43								
ENSG00000282148	TRBV5-3	55.25								
ENSG00000281943	TRBV7-9	51.80								
ENSG00000236483	MTND2P40	40.99								
ENSG00000282748	TRBV5-7	55.25								
ENSG00000228527		33.68								
ENSG00000261076		49.82								
ENSG00000232579	MTCO1P27	38.05								
ENSG00000282234	TRBV27	51.36								
ENSG00000107485	GATA3	51.55	ENSMUSG00000015619	Euarchontoglires	ortholog_one2one	96.3964	96.614	100	100.00	1
ENSG00000230321	MTCO2P27	46.55								
ENSG00000282506	TRBV7-2	54.07								
ENSG00000234003	MTATP6P27	45.29								
ENSG00000282462	TRBV21-1	46.64								
ENSG00000274348	TRPV5	45.83								
ENSG00000235686	PPIAP20	47.41								
ENSG00000064419	TNPO3	39.80	ENSMUSG00000012535	Euarchontoglires	ortholog_one2one	99.3499	98.7083	100	100.00	1
ENSG00000214954	LRRC69	36.91	ENSMUSG00000023151	Eutheria	ortholog_one2one	66.8588	66.8588	100	100.00	1
ENSG00000267212		52.40								
ENSG00000161860	SYCE2	50.07	ENSMUSG00000003824	Euarchontoglires	ortholog_one2one	55.5046	68.3616	100	96.61	1
ENSG00000252979	RNU6-165P	46.46								
ENSG00000237589	HMGN1P32	51.97								
ENSG00000229000	SEPTIN7P8	39.35								
ENSG00000199031	MIR371A	52.24	ENSMUSG00000078035	Eutheria	ortholog_one2many	70.1493	58.75		0.00	0
ENSG00000199031	MIR371A	52.24	ENSMUSG00000078041	Eutheria	ortholog_one2many	70.1493	57.3171		0.00	0
ENSG00000284568	MIR371B	53.03								
ENSG00000199095	MIR372	50.75	ENSMUSG00000078032	Eutheria	ortholog_one2many	58.209	49.3671		0.00	0
ENSG00000199095	MIR372	50.75	ENSMUSG00000077903	Eutheria	ortholog_one2many	59.7015	47.619		0.00	0
ENSG00000199143	MIR373	50.72								
ENSG00000126583	PRKCG	52.90	ENSMUSG00000078816	Eutheria	ortholog_one2one	98.9957	98.9957	100	100.00	1
ENSG00000253525	CPP	40.57								
ENSG00000278222	RN7SL536P	52.07								
ENSG00000116747	RO60	35.95	ENSMUSG00000018199	Euarchontoglires	ortholog_one2one	89.777	89.777	75	100.00	1
ENSG00000185043	CIB1	56.35	ENSMUSG00000030538	Boreoeutheria	ortholog_one2one	93.7173	93.7173	100	100.00	1
ENSG00000266194	MIR4661	46.67								
ENSG00000147606	SLC26A7	35.97	ENSMUSG00000040569	Euarchontoglires	ortholog_one2one	87.6524	87.6524	100	100.00	1
ENSG00000169230	PRELID1	54.08	ENSMUSG00000021486	Eutheria	ortholog_one2one	96.347	97.235	100	100.00	1
ENSG00000279632		42.26								
ENSG00000256591		48.75								
ENSG00000259941		31.64								
ENSG00000261823		42.14								
ENSG00000103966	EHD4	47.10	ENSMUSG00000027293	Boreoeutheria	ortholog_one2one	97.0425	97.0425	100	100.00	1
ENSG00000225053	PRPF38AP1	49.09								
ENSG00000234931	MARK2P15	45.54								
ENSG00000136492	BRIP1	35.96	ENSMUSG00000034329	Euarchontoglires	ortholog_one2one	69.8959	74.3612	100	100.00	1
ENSG00000156515	HK1	47.64	ENSMUSG00000037012	Euarchontoglires	ortholog_one2one	90.7306	90.6318	100	100.00	1
ENSG00000202414	Y_RNA	43.56								
ENSG00000279322		61.46								
ENSG00000277938		49.57								
ENSG00000298160		45.07								
ENSG00000297829		47.39								
ENSG00000297275		48.91								
ENSG00000289848		53.18								
ENSG00000162148	SAXO4	57.34	ENSMUSG00000035179	Boreoeutheria	ortholog_one2one	72	71.6628	100	100.00	1
ENSG00000289895		52.30								
ENSG00000304477		54.78								
ENSG00000278493		46.18								
ENSG00000282605	TRBV12-5	49.12								
ENSG00000222874	RN7SKP33	47.94	ENSMUSG00002075754	Eutheria	ortholog_one2one	61.4706	75.1799		0.00	0
ENSG00000235922	RPL13P14	49.45								
ENSG00000159337	PLA2G4D	51.46	ENSMUSG00000070719	Euarchontoglires	ortholog_one2one	71.0269	70.4242	100	100.00	1
ENSG00000064655	EYA2	45.44	ENSMUSG00000017897	Eutheria	ortholog_one2one	87.9182	88.9098	100	100.00	1
ENSG00000282589	TRBJ2-2P	69.57								
ENSG00000281957	TRBJ1-6	54.72								
ENSG00000282215	TRBJ1-5	52.00								
ENSG00000282436	TRBV11-2	49.40								
ENSG00000282064	TRBV20-1	55.66								
ENSG00000282543		52.57								
ENSG00000282007	TRBV10-2	52.30								
ENSG00000275821	LLCFC1	53.91								
ENSG00000282204	TRBV9	51.53								
ENSG00000282295	PRSS3P1	51.43								
ENSG00000281981	TRBC1	54.27								
ENSG00000282488	TRBJ2-1	60.00								
ENSG00000276971	TRPV6	51.15								
ENSG00000188089	PLA2G4E	50.22	ENSMUSG00000050211	Euarchontoglires	ortholog_one2one	77.2348	74.0571	100	100.00	1
ENSG00000239393		44.07								
ENSG00000169220	RGS14	58.55	ENSMUSG00000052087	Euarchontoglires	ortholog_one2one	85.159	88.117	100	100.00	1
ENSG00000203396		41.50								
ENSG00000204246	OR13C3	40.52	ENSMUSG00000049648	Euarchontoglires	ortholog_one2one	85.489	85.489	75	100.00	1
ENSG00000179055	OR13D1	42.43	ENSMUSG00000070983	Euarchontoglires	ortholog_one2one	85.6688	85.6688	75	100.00	1
ENSG00000285082		38.06								
ENSG00000236450		46.58								
ENSG00000252133	SNORA70	50.53	ENSMUSG00000088005	Eutheria	ortholog_one2many	56.8421	43.9024		0.00	0
ENSG00000275230	RN7SL544P	48.94								
ENSG00000204632	HLA-G	56.38								
ENSG00000233651		34.87								
ENSG00000226429		37.86								
ENSG00000224603		65.17								
ENSG00000234217	RBPJP7	42.02								
ENSG00000234451		49.40								
ENSG00000107282	APBA1	41.45	ENSMUSG00000024897	Euarchontoglires	ortholog_one2one	93.7873	93.2304	100	100.00	1
ENSG00000105605	CACNG7	51.18	ENSMUSG00000069806	Euarchontoglires	ortholog_one2one	100	100	100	100.00	1
ENSG00000259394		55.04								
ENSG00000103642	LACTB	39.93	ENSMUSG00000032370	Euarchontoglires	ortholog_one2one	88.6655	88.0218	100	100.00	1
ENSG00000204950	LRRC10B	67.71	ENSMUSG00000090291	Euarchontoglires	ortholog_one2one	95.2055	95.2055	100	100.00	1
ENSG00000279878		53.30								
ENSG00000256443		55.69								
ENSG00000276102	MIR6747	52.46								
ENSG00000149016	TUT1	48.70	ENSMUSG00000071645	Euarchontoglires	ortholog_one2one	78.2609	78.7112	100	100.00	1
ENSG00000028310	BRD9	55.12	ENSMUSG00000057649	Eutheria	ortholog_one2one	92.1273	92.1273	100	100.00	1
ENSG00000142408	CACNG8	53.22	ENSMUSG00000053395	Eutheria	ortholog_one2one	94.1176	94.5626	100	100.00	1
ENSG00000282470	TRBV6-7	54.32								
ENSG00000281831	HCP5B	50.45								
ENSG00000282049	PRSS2	51.92								
ENSG00000231130	HLA-T	51.54								
ENSG00000125337	KIF25	47.15								
ENSG00000282203	TRBV7-3	54.83								
ENSG00000284583	MIR935	79.12								
ENSG00000130433	CACNG6	50.11	ENSMUSG00000078815	Euarchontoglires	ortholog_one2one	85	85	100	100.00	1
ENSG00000282771	TRBV18	47.86								
ENSG00000185088	RPS27L	39.85	ENSMUSG00000036781	Boreoeutheria	ortholog_one2one	100	100	100	100.00	1
ENSG00000274247	PRSS1	51.98								
ENSG00000149480	MTA2	52.42	ENSMUSG00000071646	Euarchontoglires	ortholog_one2one	98.503	98.503	100	100.00	1
ENSG00000102984	ZNF821	45.90	ENSMUSG00000031728	Euarchontoglires	ortholog_one2one	95.6311	95.3995	100	100.00	1
ENSG00000261447		53.89								
ENSG00000188647	PTAR1	36.07	ENSMUSG00000074925	Euarchontoglires	ortholog_one2one	88.5572	83.9623	100	100.00	1
ENSG00000276206		49.46								
ENSG00000202200	Y_RNA	42.39								
ENSG00000115598	IL1RL2	41.70	ENSMUSG00000070942	Euarchontoglires	ortholog_one2one	65.2174	65.331	100	98.98	1
ENSG00000220884	MESTP1	49.90								
ENSG00000189068	VSTM1	46.34								
ENSG00000134207	SYT6	48.57	ENSMUSG00000027849	Euarchontoglires	ortholog_one2one	95.8824	92.4386	100	100.00	1
ENSG00000219642	BMPR1AP1	44.68								
ENSG00000259622		43.43								
ENSG00000252554	RNU6-861P	34.91	ENSMUSG00002075923	Eutheria	ortholog_one2one	61.3208	59.633		0.00	0
ENSG00000233351		33.69								
ENSG00000183496	MEX3B	55.80	ENSMUSG00000057706	Euarchontoglires	ortholog_one2one	97.7153	96.5278	100	100.00	1
ENSG00000282449	TRBV23-1	45.07								
ENSG00000146376	ARHGAP18	38.51	ENSMUSG00000039031	Boreoeutheria	ortholog_one2one	84.7662	84.7662	100	100.00	1
ENSG00000282040		50.41								
ENSG00000259518	LINC01583	45.22								
ENSG00000282466	TRBV5-4	55.71								
ENSG00000285480	H2BK1	54.03								
ENSG00000282667	PRSS3P2	50.67								
ENSG00000182095	TNRC18	54.68	ENSMUSG00000039477	Euarchontoglires	ortholog_one2one	49.5283	83.7607	100	100.00	0
ENSG00000201583	RN7SKP191	50.33	ENSMUSG00002075120	Eutheria	ortholog_one2one	65.0327	61.2308		0.00	0
ENSG00000287872		48.46								
ENSG00000236028	EYA2-AS1	41.82								
ENSG00000070214	SLC44A1	38.86	ENSMUSG00000028412	Euarchontoglires	ortholog_one2one	95.2816	87.1866	100	100.00	1
ENSG00000212170	RNU1-77P	50.00	ENSMUSG00000093660	Eutheria	ortholog_one2many	80.2469	78.3133		0.00	0
ENSG00000278662	GOLGA6L10	47.95								
ENSG00000226769	GAPDHP54	51.18								
ENSG00000239783	RPL27AP9	53.49								
ENSG00000215450	RPS2P54	57.13								
ENSG00000264901	MIR3616	54.35								
ENSG00000101040	ZMYND8	46.13	ENSMUSG00000039671	Euarchontoglires	ortholog_one2one	89.7083	89.6356	100	99.89	1
ENSG00000277378	OR6V1	54.09								
ENSG00000282335	OR9P1P	43.48								
ENSG00000282313		50.99								
ENSG00000282270	PGBD4P1	43.24								
ENSG00000282273	TRBJ1-4	43.14								
ENSG00000278563	MGAM2	38.53								
ENSG00000285760		53.97								
ENSG00000267129	OR1AC1P	50.00								
ENSG00000180016	OR1E1	44.84								
ENSG00000127780	OR1E2	50.00								
ENSG00000205716	CFAP144P2	58.15								
ENSG00000280268		34.50								
ENSG00000278202	GOLGA6L9-AS1	41.96								
ENSG00000115602	IL1RL1	39.63	ENSMUSG00000026069	Euarchontoglires	ortholog_one2one	66.9065	65.6085	100	100.00	1
ENSG00000141255	SPATA22	40.62	ENSMUSG00000112920	Euarchontoglires	ortholog_one2one	71.3499	72.3464	100	100.00	1
ENSG00000197978	GOLGA6L9	47.67								
ENSG00000264105	MIR3688-1	35.48								
ENSG00000283379	MIR3688-2	35.63								
ENSG00000248552		38.39								
ENSG00000250180		47.97								
ENSG00000109381	ELF2	39.88	ENSMUSG00000037174	Eutheria	ortholog_one2one	91.9056	91.9056	100	100.00	1
ENSG00000182774	RPS17	49.43								
ENSG00000285238		48.69								
ENSG00000218689	RPL5P21	46.13								
ENSG00000251898	SCARNA11	51.47								
ENSG00000163467	TSACC	46.44	ENSMUSG00000010538	Boreoeutheria	ortholog_one2one	63.2	63.7097	100	100.00	1
ENSG00000015153	YAF2	39.02	ENSMUSG00000022634	Amniota	ortholog_one2one	91.1111	91.6201	75	100.00	1
ENSG00000112541	PDE10A	40.96	ENSMUSG00000023868	Eutheria	ortholog_one2one	71.3744	94.598	100	100.00	1
ENSG00000205277	MUC12	51.95								
ENSG00000282264		41.09								
ENSG00000149499	EML3	57.84	ENSMUSG00000071647	Euarchontoglires	ortholog_one2one	93.6384	93.534	100	99.92	1
ENSG00000273914	OR9A2	44.80								
ENSG00000282407	TRBV13	51.45								
ENSG00000282812	TRBV28	47.50								
ENSG00000282272	TRBJ2-2	56.86								
ENSG00000275482	EPHB6	52.37								
ENSG00000260836		46.76								
ENSG00000278013		45.68								
ENSG00000071539	TRIP13	50.22	ENSMUSG00000021569	Euarchontoglires	ortholog_one2one	93.287	93.287	100	100.00	1
ENSG00000289703		38.15								
ENSG00000105643	ARRDC2	58.01	ENSMUSG00000002910	Euarchontoglires	ortholog_one2one	80.8354	80.8354	100	100.00	1
ENSG00000140598	EFL1	38.05	ENSMUSG00000038563	Eutheria	ortholog_one2one	90.8036	90.2396	75	100.00	1
ENSG00000243710	CFAP57	43.99	ENSMUSG00000028730	Eutheria	ortholog_one2one	87.6	87.6701	100	100.00	1
ENSG00000078487	ZCWPW1	44.82	ENSMUSG00000037108	Euarchontoglires	ortholog_one2one	59.322	61.1111	50	99.80	1
ENSG00000134283	PPHLN1	39.77	ENSMUSG00000036167	Euarchontoglires	ortholog_one2one	82.8338	79.79	100	100.00	1
ENSG00000236785	SDR42E1P5	48.96								
ENSG00000264764	MIR4772	48.72								
ENSG00000236525		37.21								
ENSG00000234389		44.58								
ENSG00000180251	SLC9A4	40.97	ENSMUSG00000026065	Euarchontoglires	ortholog_one2one	83.3333	83.4379	100	100.00	1
ENSG00000259218	LINC00928	40.82								
ENSG00000231389	HLA-DPA1	42.77								
ENSG00000261478		32.35								
ENSG00000259713		44.09								
ENSG00000140534	TICRR	42.68	ENSMUSG00000046591	Euarchontoglires	ortholog_one2one	68.377	69.1371	100	100.00	1
ENSG00000272347		62.52								
ENSG00000251916	RNU1-61P	44.37	ENSMUSG00002075517	Eutheria	ortholog_one2one	44.3709	58.7719		0.00	0
ENSG00000145506	NKD2	61.58	ENSMUSG00000021567	Euarchontoglires	ortholog_one2one	77.827	76.1388	100	100.00	1
ENSG00000196735	HLA-DQA1	40.06								
ENSG00000241962		41.24								
ENSG00000144182	LIPT1	41.30	ENSMUSG00000037216	Euarchontoglires	ortholog_one2one	80.9651	80.9651	100	100.00	1
ENSG00000104738	MCM4	45.80	ENSMUSG00000022673	Euarchontoglires	ortholog_one2one	94.9015	95.0116	100	100.00	1
ENSG00000105325	FZR1	60.67	ENSMUSG00000020235	Eutheria	ortholog_one2one	98.3773	98.3773	75	100.00	1
ENSG00000273155		40.00								
ENSG00000158411	MITD1	39.09	ENSMUSG00000026088	Euarchontoglires	ortholog_one2one	84.739	84.739	100	100.00	1
ENSG00000135222	CSN2	32.77	ENSMUSG00000063157	Eutheria	ortholog_one2one	46.9027	45.8874	100	100.00	0
ENSG00000108381	ASPA	41.06	ENSMUSG00000020774	Euarchontoglires	ortholog_one2one	86.262	86.5385	100	100.00	1
ENSG00000261765		49.38								
ENSG00000242176	RPL39P31	42.58								
ENSG00000263311		46.02								
ENSG00000117395	EBNA1BP2	44.38	ENSMUSG00000028729	Euarchontoglires	ortholog_one2one	83.9869	83.9869	100	100.00	1
ENSG00000102967	DHODH	50.04	ENSMUSG00000031730	Euarchontoglires	ortholog_one2one	87.5949	87.5949	100	100.00	1
ENSG00000109205	ODAM	32.95	ENSMUSG00000009580	Euarchontoglires	ortholog_one2one	67.0251	68.4982	100	100.00	1
ENSG00000226463	OR2W1	41.15								
ENSG00000272603	NOP56P1	46.77								
ENSG00000282017		38.98								
ENSG00000224229		37.07								
ENSG00000282565	PRSS3P5	51.27								
ENSG00000241408		47.80								
ENSG00000289227		42.23								
ENSG00000236927	OR14J1	45.55								
ENSG00000113504	SLC12A7	62.05	ENSMUSG00000017756	Euarchontoglires	ortholog_one2one	91.0434	91.0434	100	100.00	1
ENSG00000223534	HLA-DQB1-AS1	49.29								
ENSG00000119383	PTPA	52.59	ENSMUSG00000039515	Vertebrata	ortholog_one2one	96.2848	96.2848	100	100.00	1
ENSG00000234495	TRIM27	44.66								
ENSG00000170379	TCAF2	41.82	ENSMUSG00000029851	Boreoeutheria	ortholog_one2many	74.864	74.864	0	100.00	1
ENSG00000235040	MTCO3P1	39.06								
ENSG00000226030	HLA-DQB3	48.72								
ENSG00000277110	TRBV6-5	54.78								
ENSG00000179344	HLA-DQB1	45.39	ENSMUSG00000073421	Boreoeutheria	ortholog_one2many	73.5632	72.4528	100	100.00	1
ENSG00000282252	TRBV14	44.31								
ENSG00000108839	ALOX12	48.88	ENSMUSG00000000320	Euarchontoglires	ortholog_one2one	85.5204	85.5204	50	100.00	1
ENSG00000282760	TRBV12-1	47.18								
ENSG00000282285	TRBV4-2	52.04								
ENSG00000282054		55.52								
ENSG00000166813	KIF7	48.65	ENSMUSG00000050382	Euarchontoglires	ortholog_one2one	88.9054	88.5757	100	100.00	1
ENSG00000185414	MRPL30	40.16	ENSMUSG00000026087	Euarchontoglires	ortholog_one2one	81.9876	82.5	100	100.00	1
ENSG00000282803	TRBV5-1	56.11								
ENSG00000282353		54.00								
ENSG00000282154	TRBJ2-6	69.81								
ENSG00000282179	TRBV7-7	49.40								
ENSG00000282568	TRBV2	44.60								
ENSG00000282607	MGAM	39.95								
ENSG00000116874	WARS2	38.10	ENSMUSG00000004233	Euarchontoglires	ortholog_one2one	86.3889	86.3889	100	100.00	1
ENSG00000140829	DHX38	51.48	ENSMUSG00000037993	Euarchontoglires	ortholog_one2one	97.3105	97.2313	100	100.00	1
ENSG00000065600	PACC1	44.57	ENSMUSG00000026627	Boreoeutheria	ortholog_one2one	90.5714	90.5714	100	100.00	1
ENSG00000144214	LYG1	43.24	ENSMUSG00000026085	Euarchontoglires	ortholog_one2one	70.6186	69.5431	100	100.00	1
ENSG00000219200	RNASEK	57.04	ENSMUSG00000093989	Euarchontoglires	ortholog_one2one	100	100	75	100.00	1
ENSG00000185177	ZNF479	39.19	ENSMUSG00000058246	Boreoeutheria	ortholog_one2many	8.01527	46.1538	0	0.00	0
ENSG00000219545	UMAD1	37.60	ENSMUSG00000089862	Eutheria	ortholog_one2one	75.1825	77.4436	100	100.00	1
ENSG00000115514	TXNDC9	42.12	ENSMUSG00000058407	Euarchontoglires	ortholog_one2one	89.823	89.823	100	100.00	1
ENSG00000282415	TRBV16	45.59								
ENSG00000009780	FAM76A	43.38	ENSMUSG00000028878	Eutheria	ortholog_one2one	98.3713	98.3713	100	100.00	1
ENSG00000282047	TRBVB	46.58								
ENSG00000281970	TRBV6-1	53.67								
ENSG00000106304	SPAM1	36.42	ENSMUSG00000029682	Euarchontoglires	ortholog_one2many	53.831	53.5156	100	1.92	1
ENSG00000106304	SPAM1	36.42	ENSMUSG00000029678	Euarchontoglires	ortholog_one2many	59.5285	57.6046	100	96.09	1
ENSG00000234411	HCG14	51.58								
ENSG00000276785	PRSS58	38.67								
ENSG00000263834	MIR4635	56.96								
ENSG00000272613	RPL13P	56.80								
ENSG00000201274	RNA5SP192	45.00								
ENSG00000272793		48.77								
ENSG00000164405	UQCRQ	49.28	ENSMUSG00000044894	Euarchontoglires	ortholog_one2one	79.2683	79.2683	100	100.00	1
ENSG00000225351	ZNF311	41.00								
ENSG00000161939	RNASEK-C17orf49	57.47								
ENSG00000140525	FANCI	40.11	ENSMUSG00000039187	Euarchontoglires	ortholog_one2one	80.5723	80.4511	100	100.00	1
ENSG00000258315	C17orf49	58.07	ENSMUSG00000020831	Eutheria	ortholog_one2one	94.186	84.8168	100	100.00	1
ENSG00000272857	LINC01623	43.08								
ENSG00000235788	LINC01015	57.51								
ENSG00000181617	FDCSP	33.56	ENSMUSG00000105888	Euarchontoglires	ortholog_one2one	44.7059	45.2381	100	100.00	0
ENSG00000282730	TRBV24-1	46.59								
ENSG00000164406	LEAP2	45.23	ENSMUSG00000036216	Euarchontoglires	ortholog_one2one	84.4156	85.5263	100	100.00	1
ENSG00000233054	OR2B3	43.00								
ENSG00000282392	TRBJ2-7	68.09								
ENSG00000282500	TRBJ1-3	44.00								
ENSG00000228147	HCG22	48.40								
ENSG00000282610		54.04								
ENSG00000216475		38.58								
ENSG00000281972	TRBVA	45.27								
ENSG00000225311		41.65								
ENSG00000281968	TRBV26	44.12								
ENSG00000219409		45.72								
ENSG00000282014	TRBV4-1	50.52								
ENSG00000217195		34.92								
ENSG00000235915	LST1	55.49								
ENSG00000220739		37.76								
ENSG00000276849	TRBC2	53.20								
